Price($),Category,Bedrooms,Bathrooms,Area(sqft),Plot_size(sqft),Address,Broker,URL,ZIP,Place_name
1075000.0,House,5,4,3962.0,,"832 Blue Tide Ln, Oviedo, FL 32765",M/I Homes,https://www.realtor.com/realestateandhomes-detail/832-Blue-Tide-Ln_Oviedo_FL_32765_M92918-24628,32765.0,Oviedo
637455.0,House,4,3.5,3287.0,,"2157 Aibonito Cir, Clermont, FL 34711",Ryan Homes,https://www.realtor.com/realestateandhomes-detail/2157-Aibonito-Cir_Clermont_FL_34711_M92427-13532,34711.0,Clermont
562940.0,House,5,4.5,3416.0,,"6016 Wildline Dr, Saint Cloud, FL 34771",Pulte Homes,https://www.realtor.com/realestateandhomes-detail/6016-Wildline-Dr_Saint-Cloud_FL_34771_M93482-39605,34771.0,Saint Cloud
472960.0,House,3,2,1943.0,,"1967 Spring Shower Cir, Kissimmee, FL 34744",Pulte Homes,https://www.realtor.com/realestateandhomes-detail/1967-Spring-Shower-Cir_Kissimmee_FL_34744_M98029-23198,34744.0,Kissimmee
332990.0,House,3,2,1560.0,,"5267 Salt Marsh Rd, Wimauma, FL 33598",D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5267-Salt-Marsh-Rd_Wimauma_FL_33598_M93659-75091,33598.0,Wimauma
337990.0,House,3,2,1560.0,,"5280 Salt Marsh Rd, Wimauma, FL 33598",D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5280-Salt-Marsh-Rd_Wimauma_FL_33598_M92152-56300,33598.0,Wimauma
715610.0,House,4,3,2726.0,,"34472 Legacy Acres Dr, Zephyrhills, FL 33541",M/I Homes,https://www.realtor.com/realestateandhomes-detail/34472-Legacy-Acres-Dr_Zephyrhills_FL_33541_M93039-42113,33541.0,Zephyrhills
334345.0,House,3,2,1560.0,,"5273 Salt Marsh Rd, Wimauma, FL 33598",D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5273-Salt-Marsh-Rd_Wimauma_FL_33598_M94016-68328,33598.0,Wimauma
287005.0,House,3,2,1222.0,,"3235 Cold Leaf Way, Green Cove Springs, FL 32043",D.R. Horton - Jacksonville North,https://www.realtor.com/realestateandhomes-detail/3235-Cold-Leaf-Way_Green-Cove-Springs_FL_32043_M92819-38226,32043.0,Green Cove Springs
426990.0,House,3,2,1552.0,,"177 SE Fallon Dr, Port Saint Lucie, FL 34983",Holiday Builders,https://www.realtor.com/realestateandhomes-detail/177-SE-Fallon-Dr_Port-Saint-Lucie_FL_34983_M53190-13838,34983.0,Port Saint Lucie
382400.0,House,5,3,2516.0,,"6539 Lazar Ln, Panama City, FL 32404",D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6539-Lazar-Ln_Panama-City_FL_32404_M92831-29763,32404.0,Panama City
549900.0,House,3,2,1793.0,,"3469 Guanabana Xing, Wesley Chapel, FL 33543",ICI Homes,https://www.realtor.com/realestateandhomes-detail/3469-Guanabana-Xing_Wesley-Chapel_FL_33543_M92692-35077,33543.0,Wesley Chapel
363150.0,House,3,2,1672.0,,"55 NE 31st Ter, Cape Coral, FL 33909",D.R. Horton - Southwest Florida,https://www.realtor.com/realestateandhomes-detail/55-NE-31st-Ter_Cape-Coral_FL_33909_M97416-57760,33909.0,Cape Coral
379600.0,House,3,3,2230.0,,"4424 SW 84th Street Rd, Ocala, FL 34476",Pulte Homes,https://www.realtor.com/realestateandhomes-detail/4424-SW-84th-Street-Rd_Ocala_FL_34476_M96399-90244,34476.0,Ocala
355990.0,House,3,2.5,1961.0,,"5269 Salt Marsh Rd, Wimauma, FL 33598",D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5269-Salt-Marsh-Rd_Wimauma_FL_33598_M92495-46298,33598.0,Wimauma
386900.0,House,5,3,2043.0,,"6589 Weems Way, Panama City, FL 32404",D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6589-Weems-Way_Panama-City_FL_32404_M94580-88346,32404.0,Panama City
337400.0,House,4,2,1799.0,,"6527 Lazar Ln, Panama City, FL 32404",D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6527-Lazar-Ln_Panama-City_FL_32404_M93700-60965,32404.0,Panama City
329400.0,House,4,2,1799.0,,"6536 Lazar Ln, Panama City, FL 32404",D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6536-Lazar-Ln_Panama-City_FL_32404_M93406-12421,32404.0,Panama City
337400.0,House,4,2,1799.0,,"6543 Lazar Ln, Panama City, FL 32404",D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6543-Lazar-Ln_Panama-City_FL_32404_M92303-75284,32404.0,Panama City
397484.0,House,4,3,1943.0,,"1407 Gwinnett Ln, Jacksonville, FL 32218",Lennar,https://www.realtor.com/realestateandhomes-detail/1407-Gwinnett-Ln_Jacksonville_FL_32218_M92840-82377,32218.0,Jacksonville
319999.0,Condo,3,2.5,1588.0,,"5435 Tripoli Dr, Palmetto, FL 34221",M/I Homes,https://www.realtor.com/realestateandhomes-detail/5435-Tripoli-Dr_Palmetto_FL_34221_M99074-70838,34221.0,Palmetto
344990.0,Condo,3,2.5,1422.0,,"5932 Chestnut Grove Pl, Saint Cloud, FL 34771",Starlight Homes,https://www.realtor.com/realestateandhomes-detail/5932-Chestnut-Grove-Pl_Saint-Cloud_FL_34771_M95318-93029,34771.0,Saint Cloud
200000.0,House,3,2,2186.0,28314.0,"4206 Durant Rd, Valrico, FL 33596",Premier Realty,https://www.realtor.com/realestateandhomes-detail/4206-Durant-Rd_Valrico_FL_33596_M68863-77681?from=srp-list-card,33596.0,Valrico
615000.0,House,4,3,2266.0,10454.4,"1222 Shorecrest Cir, Clermont, FL 34711",COLDWELL BANKER TONY HUBBARD REALTY,https://www.realtor.com/realestateandhomes-detail/1222-Shorecrest-Cir_Clermont_FL_34711_M58195-50838?from=srp-list-card,34711.0,Clermont
507000.0,Condo,3,2.5,1706.0,,"7534 Backlight Ln, Sarasota, FL 34240",M/I Homes,https://www.realtor.com/realestateandhomes-detail/7534-Backlight-Ln_Sarasota_FL_34240_M98594-51316,34240.0,Sarasota
79000.0,Land,,,,1017561.6,"Vacant Se County Road 132, White Springs, FL 32096",Jerrod A Trainer & Associates,https://www.realtor.com/realestateandhomes-detail/Vacant-Se-County-Road-132_White-Springs_FL_32096_M91722-26366?from=srp-list-card,32096.0,White Springs
156900.0,Mobile house,3,2,1530.0,,"1804 Belfry Ln Unit 540, Winter Haven, FL 33881",Renee's Resales Llc,https://www.realtor.com/realestateandhomes-detail/1804-Belfry-Ln-540_Winter-Haven_FL_33881_M99109-84127?from=srp-list-card,33881.0,Winter Haven
15000.0,Mobile house,2,1,672.0,,"3223 N Lockwood Ridge Rd Lot 30, Sarasota, FL 34234",Palm Terrace,https://www.realtor.com/realestateandhomes-detail/3223-N-Lockwood-Ridge-Rd-Lot-30_Sarasota_FL_34234_M98789-98832?from=srp-list-card,34234.0,Sarasota
149900.0,Mobile house,2,2,1344.0,,"5519 San Luis Dr, North Fort Myers, FL 33903","Taylor Resort Homes, LLC",https://www.realtor.com/realestateandhomes-detail/5519-San-Luis-Dr_North-Fort-Myers_FL_33903_M99917-78751?from=srp-list-card,33903.0,North Fort Myers
15000.0,Mobile house,1,1,192.0,,"3223 N Lockwood Ridge Rd Lot 84, Sarasota, FL 34234",Palm Terrace,https://www.realtor.com/realestateandhomes-detail/3223-N-Lockwood-Ridge-Rd-Lot-84_Sarasota_FL_34234_M99371-23050?from=srp-list-card,34234.0,Sarasota
1200000.0,Mobile house,9,5,4095.0,1536796.8,"2983 SE 59th Blvd, Okeechobee, FL 34974",Florida Quality Real Estate Inc.,https://www.realtor.com/realestateandhomes-detail/2983-SE-59th-Blvd_Okeechobee_FL_34974_M98961-23303?from=srp-list-card,34974.0,Okeechobee
36949.0,Mobile house,2,2,864.0,,"10 Las Palmas Dr, Edgewater, FL 32132","Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/10-Las-Palmas-Dr_Edgewater_FL_32132_M98534-26656?from=srp-list-card,32132.0,Edgewater
129000.0,Mobile house,2,2,1250.0,,"234 Osprey Ln, Flagler Beach, FL 32136",LIVIN PARADISE REALTY LLC,https://www.realtor.com/realestateandhomes-detail/234-Osprey-Ln_Flagler-Beach_FL_32136_M98577-58764?from=srp-list-card,32136.0,Flagler Beach
149900.0,Mobile house,3,2,1152.0,,"5644 Regency Blvd Unit 328, Port Orange, FL 32127",Briarwood,https://www.realtor.com/realestateandhomes-detail/5644-Regency-Blvd-328_Port-Orange_FL_32127_M98800-11721?from=srp-list-card,32127.0,Port Orange
102000.0,Mobile house,3,2,1490.0,,"11 El Segundo, Port Saint Lucie, FL 34952",Anchor Southeast Realty LLC,https://www.realtor.com/realestateandhomes-detail/11-El-Segundo_Port-Saint-Lucie_FL_34952_M91507-64708?from=srp-list-card,34952.0,Port Saint Lucie
169000.0,Mobile house,2,2,1176.0,,"522 Redwood Dr, Sebring, FL 33875",Michael Brendan Barnett - Buttonwood Bay RV Resort,https://www.realtor.com/realestateandhomes-detail/522-Redwood-Dr_Sebring_FL_33875_M91493-20567?from=srp-list-card,33875.0,Sebring
69900.0,Mobile house,2,2,1056.0,,"7919 Lakeshore Dr, Ellenton, FL 34222",My Florida Dreams,https://www.realtor.com/realestateandhomes-detail/7919-Lakeshore-Dr_Ellenton_FL_34222_M90007-54462?from=srp-list-card,34222.0,Ellenton
219500.0,Mobile house,3,2,1493.0,11761.2,"6698 SW 87th St, Ocala, FL 34476",REALTY ONE GROUP EPIC,https://www.realtor.com/realestateandhomes-detail/6698-SW-87th-St_Ocala_FL_34476_M99886-91639?from=srp-list-card,34476.0,Ocala
59900.0,Mobile house,2,2,1736.0,,"1989 Warwick Hills Dr Unit 1077, Orlando, FL 32826",Hometown America Communities,https://www.realtor.com/realestateandhomes-detail/1989-Warwick-Hills-Dr-1077_Orlando_FL_32826_M92499-29336?from=srp-list-card,32826.0,Orlando
19500.0,Mobile house,2,1,,,"7403 46th Ave N Lot 317, Saint Petersburg, FL 33709",Sunkissed Properties,https://www.realtor.com/realestateandhomes-detail/7403-46th-Ave-N-Lot-317_St-Petersburg_FL_33709_M92455-04478?from=srp-list-card,33709.0,Saint Petersburg
10000.0,Mobile house,1,1,,,"4195 E Parsons Point Rd Lot 2, Hernando, FL 34442",J W MORTON REAL ESTATE INC,https://www.realtor.com/realestateandhomes-detail/4195-E-Parsons-Point-Rd-Lot-2_Hernando_FL_34442_M91097-77426?from=srp-list-card,34442.0,Hernando
102900.0,Mobile house,2,2,,4.0,"276 Valencia Dr, Fort Myers, FL 33905",Realty One Group MVP,https://www.realtor.com/realestateandhomes-detail/276-Valencia-Dr_Fort-Myers_FL_33905_M52830-53180?from=srp-list-card,33905.0,Fort Myers
82900.0,Mobile house,3,2,1056.0,,"5644 Regency Blvd Unit 260, Port Orange, FL 32127",Briarwood,https://www.realtor.com/realestateandhomes-detail/5644-Regency-Blvd-260_Port-Orange_FL_32127_M97952-69555?from=srp-list-card,32127.0,Port Orange
45000.0,Mobile house,2,1,410.0,,"900 Old Combee Rd # 188, Lakeland, FL 33805",Michael Brendan Barnett - Lakeland,https://www.realtor.com/realestateandhomes-detail/900-Old-Combee-Rd-188_Lakeland_FL_33805_M99979-12827?from=srp-list-card,33805.0,Lakeland
45995.0,Mobile house,1,1,504.0,,"2626 NE Highway 70, Arcadia, FL 34266",Michael Brendan Barnett - Big Tree,https://www.realtor.com/realestateandhomes-detail/2626-NE-Highway-70_Arcadia_FL_34266_M99003-81057?from=srp-list-card,34266.0,Arcadia
3600000.0,House,5,5.5,5528.0,19602.0,"5882 NW 23rd Way, Boca Raton, FL 33496",Lang Realty,https://www.realtor.com/realestateandhomes-detail/5882-NW-23rd-Way_Boca-Raton_FL_33496_M66723-48520?from=srp-list-card,33496.0,Boca Raton
22500.0,Mobile house,2,1,672.0,,"305 Carl Ave, Lakeland, FL 33815","Florida Mobile Homes On Sale, Inc.",https://www.realtor.com/realestateandhomes-detail/305-Carl-Ave_Lakeland_FL_33815_M91616-91080?from=srp-list-card,33815.0,Lakeland
549900.0,House,5,3.5,2830.0,8.0,"34432 Evergreen Hill Ct, Wesley Chapel, FL 33545",Agile Group Realty,https://www.realtor.com/realestateandhomes-detail/34432-Evergreen-Hill-Ct_Wesley-Chapel_FL_33545_M98359-46962?from=srp-list-card,33545.0,Wesley Chapel
1198500.0,House,3,3,3080.0,9.0,"3377 Forsythia Dr, Odessa, FL 33556",Berkshire Hathaway HomeServices Florida Properties Group - Trinity,https://www.realtor.com/realestateandhomes-detail/3377-Forsythia-Dr_Odessa_FL_33556_M62451-12524?from=srp-list-card,33556.0,Odessa
1199000.0,House,4,3,3311.0,217800.0,"560 S County Road 135, Bunnell, FL 32110",Realty 360 Inc.,https://www.realtor.com/realestateandhomes-detail/560-S-County-Road-135_Bunnell_FL_32110_M98984-58661?from=srp-list-card,32110.0,Bunnell
1780000.0,House,6,6,4029.0,11761.2,"1642 Victoria Pointe Cir, Weston, FL 33327",Coldwell Banker Realty - Weston,https://www.realtor.com/realestateandhomes-detail/1642-Victoria-Pointe-Cir_Weston_FL_33327_M54607-80729?from=srp-list-card,33327.0,Fort Lauderdale
749900.0,House,3,2.5,2377.0,9.0,"122 Montelluna Dr, North Venice, FL 34275",HomeSmart,https://www.realtor.com/realestateandhomes-detail/122-Montelluna-Dr_North-Venice_FL_34275_M59722-34268?from=srp-list-card,34275.0,Nokomis
700000.0,House,4,3,2217.0,8.0,"12734 Rainwashed Loop, Parrish, FL 34219","COASTAL LUXURY PARTNERS, INC.",https://www.realtor.com/realestateandhomes-detail/12734-Rainwashed-Loop_Parrish_FL_34219_M91372-77576?from=srp-list-card,34219.0,Parrish
545000.0,House,3,2,1624.0,8.0,"3255 Marigold Dr, Clearwater, FL 33761",DALTON WADE INC,https://www.realtor.com/realestateandhomes-detail/3255-Marigold-Dr_Clearwater_FL_33761_M69662-74455?from=srp-list-card,33761.0,Clearwater
1175000.0,House,5,3.5,4020.0,17859.6,"11 Catalpa Ct, Fort Myers, FL 33919",John R. Wood Properties,https://www.realtor.com/realestateandhomes-detail/11-Catalpa-Ct_Fort-Myers_FL_33919_M99837-72230?from=srp-list-card,33919.0,Fort Myers
799000.0,House,5,4,2655.0,6.0,"3820 Treasure Cir, Panama City Beach, FL 32408",Beachy Beach Inc,https://www.realtor.com/realestateandhomes-detail/3820-Treasure-Cir_Panama-City-Beach_FL_32408_M62096-26087?from=srp-list-card,32408.0,Panama City
425000.0,House,3,2,1852.0,7.0,"1434 Fallowfield Dr, Trinity, FL 34655",Charles Carter Real Estate,https://www.realtor.com/realestateandhomes-detail/1434-Fallowfield-Dr_Trinity_FL_34655_M96026-90969?from=srp-list-card,34655.0,New Port Richey
549900.0,House,5,3.5,2830.0,8.0,"34432 Evergreen Hill Ct, Wesley Chapel, FL 33545",Agile Group Realty,https://www.realtor.com/realestateandhomes-detail/34432-Evergreen-Hill-Ct_Wesley-Chapel_FL_33545_M98359-46962?from=srp-list-card,33545.0,Wesley Chapel
1198500.0,House,3,3,3080.0,9.0,"3377 Forsythia Dr, Odessa, FL 33556",Berkshire Hathaway HomeServices Florida Properties Group - Trinity,https://www.realtor.com/realestateandhomes-detail/3377-Forsythia-Dr_Odessa_FL_33556_M62451-12524?from=srp-list-card,33556.0,Odessa
1199000.0,House,4,3,3311.0,217800.0,"560 S County Road 135, Bunnell, FL 32110",Realty 360 Inc.,https://www.realtor.com/realestateandhomes-detail/560-S-County-Road-135_Bunnell_FL_32110_M98984-58661?from=srp-list-card,32110.0,Bunnell
749900.0,House,3,2.5,2377.0,9.0,"122 Montelluna Dr, North Venice, FL 34275",HomeSmart,https://www.realtor.com/realestateandhomes-detail/122-Montelluna-Dr_North-Venice_FL_34275_M59722-34268?from=srp-list-card,34275.0,Nokomis
700000.0,House,4,3,2217.0,8.0,"12734 Rainwashed Loop, Parrish, FL 34219","COASTAL LUXURY PARTNERS, INC.",https://www.realtor.com/realestateandhomes-detail/12734-Rainwashed-Loop_Parrish_FL_34219_M91372-77576?from=srp-list-card,34219.0,Parrish
545000.0,House,3,2,1624.0,8.0,"3255 Marigold Dr, Clearwater, FL 33761",DALTON WADE INC,https://www.realtor.com/realestateandhomes-detail/3255-Marigold-Dr_Clearwater_FL_33761_M69662-74455?from=srp-list-card,33761.0,Clearwater
1175000.0,House,5,3.5,4020.0,17859.6,"11 Catalpa Ct, Fort Myers, FL 33919",John R. Wood Properties,https://www.realtor.com/realestateandhomes-detail/11-Catalpa-Ct_Fort-Myers_FL_33919_M99837-72230?from=srp-list-card,33919.0,Fort Myers
409900.0,House,3,2,1988.0,8.0,"53 Fawn Trl, Ormond Beach, FL 32174","Realty Evolution, Inc.",https://www.realtor.com/realestateandhomes-detail/53-Fawn-Haven-Trl_Ormond-Beach_FL_32174_M93973-67152?from=srp-list-card,32174.0,Ormond Beach
830000.0,House,4,3.5,2537.0,6.0,"180 Hampton Loop, Davenport, FL 33837",COMPASS FLORIDA LLC,https://www.realtor.com/realestateandhomes-detail/180-Hampton-Loop_Davenport_FL_33837_M99665-34031?from=srp-list-card,33837.0,Davenport
425000.0,House,3,2,1852.0,7.0,"1434 Fallowfield Dr, Trinity, FL 34655",Charles Carter Real Estate,https://www.realtor.com/realestateandhomes-detail/1434-Fallowfield-Dr_Trinity_FL_34655_M96026-90969?from=srp-list-card,34655.0,New Port Richey
419000.0,House,2,2.5,1653.0,15245.999999999998,"1231 Holiday Dr, Tarpon Springs, FL 34689",Gionta Realty Group Llc,https://www.realtor.com/realestateandhomes-detail/1231-Holiday-Dr_Tarpon-Springs_FL_34689_M55600-78232?from=srp-list-card,34689.0,Tarpon Springs
455000.0,House,5,3.5,2931.0,5.0,"1526 White Hawk Way, Groveland, FL 34736",Florida Capital Realty,https://www.realtor.com/realestateandhomes-detail/1526-White-Hawk-Way_Groveland_FL_34736_M93833-04096?from=srp-list-card,34736.0,Groveland
599000.0,House,3,3,2089.0,,"164 Stonecrest Dr, Saint Johns, FL 32259","Eagles World Realty, Inc",https://www.realtor.com/realestateandhomes-detail/164-Stonecrest-Dr_St-Johns_FL_32259_M98704-87281?from=srp-list-card,32259.0,Saint Johns
890000.0,House,4,3,2890.0,22651.2,"19845 Augusta Preserve Dr, Lutz, FL 33549",Premier Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/19845-Augusta-Preserve-Dr_Lutz_FL_33549_M91270-65275?from=srp-list-card,33549.0,Lutz
1149999.0,House,4,3,2970.0,8.0,"10547 N Lago Vista Cir, Parkland, FL 33076","Blue Realty Team, LLC",https://www.realtor.com/realestateandhomes-detail/10547-N-Lago-Vista-Cir_Parkland_FL_33076_M93800-51005?from=srp-list-card,33076.0,Pompano Beach
2300000.0,House,4,4.5,2948.0,10018.800000000001,"100 N Splash Dr, Watersound, FL 32461",Berkshire Hathaway Home Services,https://www.realtor.com/realestateandhomes-detail/100-N-Splash-Dr_Watersound_FL_32461_M93271-11528?from=srp-list-card,32461.0,Rosemary Beach
525000.0,House,4,3,3000.0,14810.400000000001,"512 Sportsman Park Dr, Seffner, FL 33584",SELLSTATE INTEGRITY REALTY,https://www.realtor.com/realestateandhomes-detail/512-Sportsman-Park-Dr_Seffner_FL_33584_M98436-40440?from=srp-list-card,33584.0,Seffner
649900.0,House,2,2,2384.0,7.0,"8492 Hartford Way, Mount Dora, FL 32757",Watson Realty Corp,https://www.realtor.com/realestateandhomes-detail/8492-Hartford-Way_Mount-Dora_FL_32757_M93450-49224?from=srp-list-card,32757.0,Mount Dora
360000.0,House,3,2,2161.0,6.0,"16831 Canopy Garden Dr, Port Charlotte, FL 33953","REAL BROKER, LLC",https://www.realtor.com/realestateandhomes-detail/16831-Canopy-Garden-Dr_Port-Charlotte_FL_33953_M93036-64483?from=srp-list-card,33953.0,Port Charlotte
799000.0,House,4,3,2482.0,9.0,"1133 Arthur St, Orlando, FL 32804",beycome.com,https://www.realtor.com/realestateandhomes-detail/1133-Arthur-St_Orlando_FL_32804_M61535-30847?from=srp-list-card,32804.0,Orlando
229000.0,House,2,2,1789.0,8.0,"6200 SW 84th Pl, Ocala, FL 34476",RE MAX Allstars Realty,https://www.realtor.com/realestateandhomes-detail/6200-SW-84th-Pl_Ocala_FL_34476_M56757-26528?from=srp-list-card,34476.0,Ocala
395000.0,House,3,2,1875.0,6.0,"314 Citrus Open Dr, New Smyrna Beach, FL 32168",RE MAX Signature,https://www.realtor.com/realestateandhomes-detail/314-Citrus-Open-Dr_New-Smyrna-Beach_FL_32168_M64525-63927?from=srp-list-card,32168.0,New Smyrna Beach
799900.0,House,4,3.5,3567.0,41382.0,"2467 Lake Front Dr, Lake Wales, FL 33898",RE/MAX Experts,https://www.realtor.com/realestateandhomes-detail/2467-Lake-Front-Dr_Lake-Wales_FL_33898_M51538-32043?from=srp-list-card,33898.0,Lake Wales
539000.0,House,4,3,2341.0,8.0,"4787 Rosetta Ter, Ave Maria, FL 34142",Berkshire Hathaway Homeservice,https://www.realtor.com/realestateandhomes-detail/4787-Rosetta-Ter_Ave-Maria_FL_34142_M91236-31843?from=srp-list-card,34142.0,Immokalee
455000.0,House,4,2.5,2089.0,4.0,"820 W Charing Cross Cir, Lake Mary, FL 32746",Magic Realty Llc,https://www.realtor.com/realestateandhomes-detail/820-W-Charing-Cross-Cir_Lake-Mary_FL_32746_M63315-83484?from=srp-list-card,32746.0,Lake Mary
399990.0,House,4,2,1828.0,,"9970 SW Triton Way, Port Saint Lucie, FL 34987",D.R. Horton - East Florida,https://www.realtor.com/realestateandhomes-detail/9970-SW-Triton-Way_Port-St-Lucie_FL_34987_M90464-67638,34987.0,Port Saint Lucie
207500.0,House,2,1.5,1167.0,11325.6,"22557 Bolanos Ct, Port Charlotte, FL 33952",HOME MATCHMAKING REALTY,https://www.realtor.com/realestateandhomes-detail/22557-Bolanos-Ct_Port-Charlotte_FL_33952_M64036-72815?from=srp-list-card,33952.0,Port Charlotte
625000.0,House,4,3,2232.0,6.0,,"EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/Clermont_FL_34711_M98846-88503?from=srp-list-card,,
299000.0,House,3,2,1602.0,12196.800000000001,"121 Coleman Rd, Winter Haven, FL 33880",DREAM REALTY GROUP,https://www.realtor.com/realestateandhomes-detail/121-Coleman-Rd_Winter-Haven_FL_33880_M65588-69873?from=srp-list-card,33880.0,Winter Haven
999000.0,House,4,3,2746.0,16552.8,"5691 Bent Pine Sq, Vero Beach, FL 32967",Coldwell Banker Paradise,https://www.realtor.com/realestateandhomes-detail/5691-Bent-Pine-Sq_Vero-Beach_FL_32967_M98784-70113?from=srp-list-card,32967.0,Vero Beach
575000.0,House,4,3.5,2761.0,6.0,"868 Terrapin Dr, Debary, FL 32713",WEMERT GROUP REALTY LLC,https://www.realtor.com/realestateandhomes-detail/868-Terrapin-Dr_Debary_FL_32713_M94934-35001?from=srp-list-card,32713.0,Debary
210000.0,House,3,2,1583.0,17859.6,"5505 S Utopia Ter, Inverness, FL 34452","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/5505-S-Utopia-Ter_Inverness_FL_34452_M58099-64414?from=srp-list-card,34452.0,Inverness
1249000.0,House,4,3,2945.0,11325.6,"6233 Foxfield Ct, Windermere, FL 34786",SOUTHERN REALTY GROUP LLC,https://www.realtor.com/realestateandhomes-detail/6233-Foxfield-Ct_Windermere_FL_34786_M60265-68929?from=srp-list-card,34786.0,Windermere
600000.0,House,2,2,1689.0,6.0,"3125 Francoa Dr, Odessa, FL 33556",Keller Williams Tampa Prop.,https://www.realtor.com/realestateandhomes-detail/3125-Francoa-Dr_Odessa_FL_33556_M91798-41892?from=srp-list-card,33556.0,Odessa
186000.0,House,2,2,1412.0,,"9692 SW 95th Ct Unit B, Ocala, FL 34481",ON TOP OF THE WORLD REAL EST,https://www.realtor.com/realestateandhomes-detail/9692-SW-95th-Ct-Unit-B_Ocala_FL_34481_M55509-22886?from=srp-list-card,34481.0,Ocala
214990.0,Condo,2,2,1100.0,,"9410 Tangerine Pl Apt 301, Davie, FL 33324",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/9410-Tangerine-Pl-Apt-301_Davie_FL_33324_M52943-16421?from=srp-list-card,33324.0,Fort Lauderdale
214900.0,House,3,2,1112.0,11325.6,"2112 Harriet Dr, Tallahassee, FL 32303",Keller Williams Town & Country,https://www.realtor.com/realestateandhomes-detail/2112-Harriet-Dr_Tallahassee_FL_32303_M68769-24727?from=srp-list-card,32303.0,Tallahassee
509900.0,House,5,3,2447.0,5.0,"1580 Bering Rd, Wesley Chapel, FL 33543",COMPASS,https://www.realtor.com/realestateandhomes-detail/1580-Bering-Rd_Wesley-Chapel_FL_33543_M57792-34468?from=srp-list-card,33543.0,Wesley Chapel
2250970.0,House,4,3.5,3394.0,12632.4,"17430 Rosella Rd, Boca Raton, FL 33496",BHHS EWM Realty,https://www.realtor.com/realestateandhomes-detail/17430-Rosella-Rd_Boca-Raton_FL_33496_M92146-03337?from=srp-list-card,33496.0,Boca Raton
435000.0,House,4,3,2075.0,6.0,"229 Lightsey Crossing Ln, Saint Augustine, FL 32084",DJ & LINDSEY REAL ESTATE,https://www.realtor.com/realestateandhomes-detail/229-Lightsey-Crossing-Ln_St-Augustine_FL_32084_M95712-12341?from=srp-list-card,32084.0,Saint Augustine
205000.0,House,2,2,988.0,7.0,"765 Lake June Rd, Lake Placid, FL 33852",IBuy SFL,https://www.realtor.com/realestateandhomes-detail/765-Lake-June-Rd_Lake-Placid_FL_33852_M68041-72160?from=srp-list-card,33852.0,Lake Placid
395500.0,House,2,2,1316.0,4.0,"4373 Acacia Cir, Coconut Creek, FL 33066",CENTURY 21 Tenace Realty,https://www.realtor.com/realestateandhomes-detail/4373-Acacia-Cir_Coconut-Creek_FL_33066_M51325-00731?from=srp-list-card,33066.0,Pompano Beach
129000.0,Mobile house,1,1,468.0,,"3100 North Rd Unit 313, Naples, FL 34104",Northtide Naples RV Resort,https://www.realtor.com/realestateandhomes-detail/3100-North-Rd-313_Naples_FL_34104_M97750-83115?from=srp-list-card,34104.0,Naples
